,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,HEAD_2_HEAD_HOME_TEAM_WINS,HEAD_2_HEAD_HOME_TEAM_LOSS,HEAD_2_HEAD_DRAW,HOME_WIN_RATE,HOME_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE,AWAY_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE_AT_THIS_GROUND
5310,1019691,8576,9851,2011/2012,2011-12-18,HOME_WIN,77.0,71.0,70.8,67.66666667,76.0,76.0,,,,0.125,0.125,0.285714285714,0.5,
5311,1019696,9827,9874,2011/2012,2011-12-18,HOME_WIN,71.0,73.0,70.66666667,73.5,74.0,80.0,0.5,0.166666666667,0.333333333333,0.538461538462,0.222222222222,0.15873015873,0.125,0.333333333333
5312,1019699,8521,8583,2011/2012,2011-12-17,HOME_WIN,71.0,71.5,72.5,70.5,74.0,76.0,1.0,0.0,0.0,0.25,0.25,0.327868852459,0.0,
5313,1019703,7819,8481,2011/2012,2011-12-17,AWAY_WIN,68.5,71.0,71.6,69.0,72.0,76.0,0.0,0.75,0.25,0.318181818182,0.428571428571,0.269841269841,0.125,1.0
5314,1019707,9836,9853,2011/2012,2011-12-17,AWAY_WIN,71.5,65.5,71.75,63.0,79.0,72.0,,,,0.428571428571,0.428571428571,0.234375,0.333333333333,
5315,1019710,9748,4087,2011/2012,2011-12-17,HOME_WIN,68.0,78.0,67.25,76.5,71.0,86.0,,,,0.596774193548,0.75,0.0,0.0,
5316,1019712,8592,8689,2011/2012,2011-12-17,HOME_WIN,0.0,78.5,72.0,76.25,75.0,84.0,0.5,0.166666666667,0.333333333333,0.571428571429,0.444444444444,0.229508196721,0.125,0.333333333333
5317,1019716,10249,9941,2011/2012,2011-12-17,DRAW,72.0,77.5,75.0,76.33333333,73.0,75.0,0.75,0.0,0.25,0.568181818182,0.875,0.275862068966,0.142857142857,0.0
5318,1019717,9831,9873,2011/2012,2011-12-17,HOME_WIN,72.0,68.0,70.0,72.6,75.0,77.0,0.333333333333,0.5,0.166666666667,0.409836065574,0.333333333333,0.155172413793,0.0,0.0
5319,1019720,9847,8639,2011/2012,2011-12-18,DRAW,78.0,79.0,77.5,75.5,80.0,83.0,0.333333333333,0.166666666667,0.5,0.5625,0.777777777778,0.377049180328,0.5,0.0
5320,1019727,8583,9836,2011/2012,2011-12-21,DRAW,71.5,72.0,65.25,72.0,72.0,74.0,,,,0.444444444444,0.444444444444,0.222222222222,0.222222222222,
5321,1019730,4087,10249,2011/2012,2011-12-21,HOME_WIN,77.5,68.0,76.0,65.25,75.0,71.0,,,,0.5,0.5,0.333333333333,0.444444444444,
5322,1019733,8639,9831,2011/2012,2011-12-21,DRAW,68.0,78.0,72.75,77.5,77.0,80.0,0.333333333333,0.0,0.666666666667,0.676923076923,0.555555555556,0.174603174603,0.0,0.0
5323,1019734,8689,7819,2011/2012,2011-12-21,DRAW,67.0,66.0,69.66666667,73.0,76.0,75.0,0.25,0.25,0.5,0.403225806452,0.555555555556,0.204545454545,0.25,0.5
5324,1019737,8481,8592,2011/2012,2011-12-20,AWAY_WIN,82.0,68.5,76.25,71.6,84.0,72.0,0.166666666667,0.833333333333,0.0,0.301587301587,0.222222222222,0.483870967742,0.25,1.0
5325,1019740,9851,9827,2011/2012,2011-12-21,HOME_WIN,0.0,77.0,73.5,70.25,80.0,76.0,0.2,0.2,0.6,0.540983606557,0.375,0.322580645161,0.25,0.0
5326,1019745,9853,9847,2011/2012,2011-12-21,AWAY_WIN,79.0,72.0,75.5,71.75,83.0,79.0,0.166666666667,0.5,0.333333333333,0.383333333333,0.428571428571,0.306451612903,0.5,0.0
5327,1019748,9874,8576,2011/2012,2011-12-21,AWAY_WIN,71.0,71.0,67.33333333,71.0,76.0,74.0,,,,0.491525423729,0.333333333333,0.0,0.0,
5328,1019752,9941,8521,2011/2012,2011-12-21,DRAW,67.0,72.0,69.0,74.5,76.0,73.0,1.0,0.0,0.0,0.456140350877,0.666666666667,0.185185185185,0.0,
5329,1019755,9873,9748,2011/2012,2011-12-21,HOME_WIN,78.0,72.0,77.5,70.8,86.0,75.0,0.2,0.2,0.6,0.457627118644,0.5,0.4,0.444444444444,0.0
5330,1019346,8583,8592,2011/2012,2011-08-14,DRAW,82.0,71.5,74.33333333,72.6,84.0,75.0,0.166666666667,0.333333333333,0.5,0.444444444444,,0.518518518519,,0.333333333333
5331,1019347,4087,9831,2011/2012,2011-08-14,HOME_WIN,0.0,69.0,71.0,66.2,77.0,66.0,,,,,,0.2,,
5332,1019348,8639,10249,2011/2012,2011-08-14,AWAY_WIN,75.0,78.0,74.66666667,77.25,68.0,80.0,0.5,0.5,0.0,0.696428571429,,0.305555555556,,0.0
5333,1019349,8689,9827,2011/2012,2011-08-13,DRAW,74.0,73.0,75.0,73.0,80.0,75.0,0.333333333333,0.666666666667,0.0,0.377358490566,,0.333333333333,,0.333333333333
5334,1019350,9748,8576,2011/2012,2011-08-13,DRAW,67.5,80.66666667,65.33333333,76.0,76.0,85.0,,,,0.574074074074,,,,
5335,1019351,9851,9847,2011/2012,2011-08-13,DRAW,82.0,76.5,76.5,73.75,79.0,74.0,0.666666666667,0.0,0.333333333333,0.566037735849,,0.277777777778,,0.0
5336,1019352,9853,8481,2011/2012,2011-08-13,HOME_WIN,69.0,71.66666667,74.0,70.0,70.0,80.0,0.5,0.0,0.5,0.377358490566,,0.290909090909,,0.0
5337,1019353,9874,7819,2011/2012,2011-08-13,AWAY_WIN,71.0,0.0,69.0,68.5,74.0,73.0,0.5,0.25,0.25,0.52,,0.194444444444,,0.0
5338,1019354,9941,9836,2011/2012,2011-08-13,HOME_WIN,69.0,74.0,64.33333333,73.5,67.0,72.0,,,,0.416666666667,,,,
5339,1019355,9873,8521,2011/2012,2011-08-13,DRAW,78.0,0.0,64.0,68.25,76.0,75.0,0.5,0.5,0.0,0.450980392157,,0.277777777778,,0.0
5340,1019762,8576,8583,2011/2012,2012-01-14,HOME_WIN,71.5,69.0,71.25,65.66666667,74.0,76.0,0.0,1.0,0.0,0.222222222222,0.222222222222,0.322580645161,0.0,
5341,1019765,9827,9873,2011/2012,2012-01-14,HOME_WIN,72.0,74.0,69.6,73.2,75.0,80.0,0.333333333333,0.333333333333,0.333333333333,0.545454545455,0.3,0.152542372881,0.0,0.333333333333
5342,1019767,8521,9831,2011/2012,2012-01-14,HOME_WIN,69.0,71.5,70.5,75.0,77.0,76.0,0.0,0.0,1.0,0.28,0.333333333333,0.171875,0.0,0.0
5343,1019774,9836,4087,2011/2012,2012-01-14,HOME_WIN,0.0,71.5,67.6,61.25,71.0,72.0,1.0,0.0,0.0,0.375,0.375,0.0,0.0,
5344,1019779,8592,8639,2011/2012,2012-01-15,HOME_WIN,70.0,82.0,71.75,75.0,80.0,84.0,0.5,0.5,0.0,0.578125,0.5,0.370967741935,0.444444444444,0.5
5345,1019784,10249,9748,2011/2012,2012-01-14,HOME_WIN,80.5,77.5,67.0,76.0,86.0,75.0,0.2,0.8,0.0,0.555555555556,0.777777777778,0.393442622951,0.4,1.0
5346,1019786,8481,8689,2011/2012,2012-01-14,DRAW,0.0,69.66666667,70.5,70.0,75.0,72.0,0.285714285714,0.428571428571,0.285714285714,0.296875,0.2,0.225806451613,0.111111111111,0.0
5347,1019788,9847,9941,2011/2012,2012-01-14,HOME_WIN,72.0,78.0,75.66666667,79.25,73.0,83.0,0.571428571429,0.428571428571,0.0,0.553846153846,0.7,0.271186440678,0.125,0.333333333333
5348,1019791,9853,9874,2011/2012,2012-01-14,HOME_WIN,66.0,70.66666667,71.0,68.4,68.0,79.0,0.428571428571,0.428571428571,0.142857142857,0.377049180328,0.375,0.15625,0.111111111111,0.0
5349,1019794,8583,8481,2011/2012,2012-01-28,AWAY_WIN,72.0,71.5,69.8,73.0,72.0,74.0,0.333333333333,0.166666666667,0.5,0.4375,0.4,0.28125,0.222222222222,0.333333333333
5350,1019798,8521,9847,2011/2012,2012-01-28,AWAY_WIN,80.0,67.0,79.25,70.5,83.0,76.0,0.0,0.666666666667,0.333333333333,0.307692307692,0.4,0.31746031746,0.555555555556,0.0
5351,1019800,4087,9827,2011/2012,2012-01-29,DRAW,0.0,0.0,73.2,65.6,80.0,71.0,0.0,0.0,1.0,0.555555555556,0.555555555556,0.31746031746,0.222222222222,
5352,1019803,8639,9853,2011/2012,2012-01-28,HOME_WIN,71.0,76.0,68.4,76.75,79.0,80.0,0.571428571429,0.142857142857,0.285714285714,0.666666666667,0.5,0.246153846154,0.4,0.0
5353,1019807,8689,9874,2011/2012,2012-01-28,DRAW,65.0,0.0,71.0,70.5,68.0,75.0,0.142857142857,0.428571428571,0.428571428571,0.396825396825,0.5,0.153846153846,0.1,0.333333333333
5354,1019810,9748,9836,2011/2012,2012-01-28,HOME_WIN,71.5,80.66666667,62.25,71.5,72.0,86.0,1.0,0.0,0.0,0.603174603175,0.777777777778,0.2,0.2,
5355,1019815,9831,10249,2011/2012,2012-01-28,AWAY_WIN,80.0,69.0,75.33333333,66.25,75.0,77.0,0.0,0.8,0.2,0.41935483871,0.4,0.326086956522,0.4,1.0
5356,1019817,9851,8592,2011/2012,2012-01-29,AWAY_WIN,82.0,77.0,75.0,72.8,84.0,66.0,0.166666666667,0.5,0.333333333333,0.548387096774,0.444444444444,0.492063492063,0.333333333333,0.5
5357,1019822,9873,8576,2011/2012,2012-01-29,AWAY_WIN,69.0,72.0,65.66666667,71.0,76.0,75.0,0.0,1.0,0.0,0.466666666667,0.555555555556,0.1,0.1,
5358,1019827,8576,9831,2011/2012,2012-02-04,DRAW,70.0,69.0,70.5,65.66666667,77.0,76.0,0.0,1.0,0.0,0.3,0.3,0.169230769231,0.0,
5359,1019829,9827,9941,2011/2012,2012-02-04,HOME_WIN,72.0,74.0,73.2,73.2,73.0,80.0,0.428571428571,0.571428571429,0.0,0.55223880597,0.363636363636,0.266666666667,0.111111111111,0.333333333333
5360,1019832,7819,8583,2011/2012,2012-02-22,HOME_WIN,70.0,68.0,73.0,67.75,74.0,76.0,0.4,0.2,0.4,0.304347826087,0.333333333333,0.3125,0.0,0.0
5361,1019835,9836,9873,2011/2012,2012-02-04,AWAY_WIN,0.0,68.66666667,70.5,62.5,75.0,72.0,0.0,1.0,0.0,0.444444444444,0.444444444444,0.15,0.0,
5362,1019837,8592,9748,2011/2012,2012-02-05,DRAW,80.66666667,77.5,73.33333333,76.25,86.0,84.0,0.142857142857,0.428571428571,0.428571428571,0.584615384615,0.545454545455,0.387096774194,0.363636363636,0.333333333333
5363,1019842,10249,8521,2011/2012,2012-02-04,HOME_WIN,0.0,80.0,70.0,75.33333333,76.0,75.0,0.0,0.0,1.0,0.565217391304,0.8,0.178571428571,0.0,0.0
5364,1019845,8481,9851,2011/2012,2012-02-04,DRAW,76.5,72.0,73.75,69.8,76.0,72.0,0.142857142857,0.285714285714,0.571428571429,0.292307692308,0.181818181818,0.28125,0.444444444444,0.666666666667
5365,1019849,9847,4087,2011/2012,2012-02-04,HOME_WIN,0.0,79.0,66.0,79.66666667,71.0,83.0,0.0,0.0,1.0,0.560606060606,0.727272727273,0.0,0.0,
5366,1019851,9853,8689,2011/2012,2012-02-22,HOME_WIN,66.0,72.5,71.0,74.33333333,63.0,79.0,0.0,0.857142857143,0.142857142857,0.396825396825,0.5,0.21875,0.0909090909091,1.0
5367,1019856,9874,8639,2011/2012,2012-02-22,AWAY_WIN,76.0,66.0,72.0,68.66666667,80.0,68.0,0.142857142857,0.428571428571,0.428571428571,0.475409836066,0.272727272727,0.375,0.454545454545,0.0
5368,1019861,8583,8689,2011/2012,2012-02-11,DRAW,66.0,71.5,68.2,72.0,75.0,74.0,0.428571428571,0.0,0.571428571429,0.430769230769,0.363636363636,0.222222222222,0.1,0.0
5369,1019864,8521,9836,2011/2012,2012-02-11,DRAW,60.0,0.0,63.33333333,70.5,72.0,76.0,0.0,1.0,0.0,0.296296296296,0.363636363636,0.181818181818,0.181818181818,
5370,1019870,4087,8592,2011/2012,2012-03-06,HOME_WIN,75.0,62.0,76.25,67.0,84.0,71.0,0.0,1.0,0.0,0.545454545455,0.545454545455,0.492307692308,0.363636363636,
5371,1019876,8639,9827,2011/2012,2012-02-12,AWAY_WIN,0.0,76.0,73.2,76.75,80.0,80.0,0.285714285714,0.142857142857,0.571428571429,0.671641791045,0.545454545455,0.3125,0.2,0.0
5372,1019879,9748,7819,2011/2012,2012-02-11,AWAY_WIN,71.0,80.66666667,67.75,73.33333333,76.0,86.0,0.4,0.4,0.2,0.609375,0.8,0.2,0.222222222222,0.0
5373,1019881,10249,8576,2011/2012,2012-02-11,HOME_WIN,69.0,77.5,65.66666667,76.33333333,76.0,75.0,1.0,0.0,0.0,0.574468085106,0.818181818182,0.181818181818,0.181818181818,
5374,1019882,9831,9847,2011/2012,2012-02-12,DRAW,79.0,68.0,80.33333333,70.5,83.0,77.0,0.428571428571,0.428571428571,0.142857142857,0.412698412698,0.363636363636,0.328125,0.6,0.333333333333
5375,1019884,9851,9874,2011/2012,2012-02-11,HOME_WIN,67.5,76.5,68.33333333,75.25,68.0,76.0,0.428571428571,0.571428571429,0.0,0.539682539683,0.4,0.151515151515,0.0909090909091,0.333333333333
5376,1019886,9941,9853,2011/2012,2012-02-12,AWAY_WIN,72.5,75.0,71.75,75.0,79.0,73.0,0.5,0.333333333333,0.166666666667,0.448275862069,0.6,0.242424242424,0.363636363636,0.333333333333
5377,1019889,9873,8481,2011/2012,2012-02-11,HOME_WIN,68.5,72.0,70.25,70.8,72.0,75.0,0.0,0.5,0.5,0.459016393443,0.5,0.292307692308,0.3,0.666666666667
5378,1019893,8576,8521,2011/2012,2012-02-18,DRAW,67.0,69.0,69.0,67.33333333,76.0,76.0,0.0,0.0,1.0,0.272727272727,0.272727272727,0.172413793103,0.0,
5379,1019896,9827,9748,2011/2012,2012-02-19,HOME_WIN,77.0,0.0,71.66666667,73.0,86.0,80.0,0.428571428571,0.285714285714,0.285714285714,0.558823529412,0.416666666667,0.380952380952,0.333333333333,0.0
5380,1019900,7819,4087,2011/2012,2012-02-18,DRAW,0.0,68.0,67.16666667,67.75,71.0,76.0,1.0,0.0,0.0,0.311111111111,0.375,0.0,0.0,
5381,1019905,9836,9831,2011/2012,2012-02-18,HOME_WIN,0.0,68.66666667,70.5,63.33333333,77.0,72.0,0.0,0.0,1.0,0.4,0.4,0.166666666667,0.0,
5382,1019909,8689,8639,2011/2012,2012-02-18,AWAY_WIN,76.0,66.0,76.75,69.4,80.0,63.0,0.428571428571,0.142857142857,0.428571428571,0.390625,0.454545454545,0.365079365079,0.4,0.0
5383,1019911,8592,9873,2011/2012,2012-02-18,DRAW,72.0,75.0,71.0,75.25,75.0,84.0,0.285714285714,0.285714285714,0.428571428571,0.575757575758,0.5,0.16393442623,0.0833333333333,0.0
5384,1019914,8481,9941,2011/2012,2012-02-18,AWAY_WIN,75.0,72.0,72.6,69.8,73.0,72.0,0.0,0.666666666667,0.333333333333,0.287878787879,0.166666666667,0.262295081967,0.1,0.5
5385,1019918,9847,10249,2011/2012,2012-02-19,DRAW,77.5,79.0,76.33333333,80.33333333,75.0,83.0,0.25,0.0,0.75,0.567164179104,0.75,0.340425531915,0.454545454545,0.0
5386,1019923,9853,9851,2011/2012,2012-02-19,HOME_WIN,76.5,72.5,71.0,71.75,76.0,79.0,0.0,0.571428571429,0.428571428571,0.387096774194,0.444444444444,0.276923076923,0.4,0.666666666667
5387,1019926,9874,8583,2011/2012,2012-02-18,DRAW,70.0,65.0,73.0,68.33333333,74.0,68.0,0.142857142857,0.714285714286,0.142857142857,0.483333333333,0.3,0.31746031746,0.0,0.666666666667
5388,1019931,8576,9836,2011/2012,2012-02-25,HOME_WIN,63.0,69.0,63.33333333,67.33333333,72.0,76.0,0.0,0.0,1.0,0.25,0.25,0.166666666667,0.166666666667,
5389,1019934,8583,9853,2011/2012,2012-02-25,DRAW,72.0,70.0,71.0,73.0,79.0,74.0,0.285714285714,0.142857142857,0.571428571429,0.424242424242,0.333333333333,0.253731343284,0.416666666667,0.0
5390,1019936,8521,8592,2011/2012,2012-02-26,HOME_WIN,74.0,67.0,75.0,69.0,84.0,76.0,0.0,0.333333333333,0.666666666667,0.285714285714,0.333333333333,0.5,0.4,0.0
5391,1019938,4087,8481,2011/2012,2012-02-25,HOME_WIN,68.5,65.0,70.25,68.0,72.0,71.0,0.0,0.0,1.0,0.5,0.5,0.287878787879,0.272727272727,
5392,1019940,9748,9847,2011/2012,2012-02-25,DRAW,76.5,80.66666667,80.0,76.5,83.0,86.0,0.142857142857,0.428571428571,0.428571428571,0.6,0.727272727273,0.323076923077,0.545454545455,0.0
5393,1019943,10249,9827,2011/2012,2012-02-25,HOME_WIN,0.0,77.5,73.0,76.33333333,80.0,75.0,0.2,0.4,0.4,0.583333333333,0.833333333333,0.323076923077,0.272727272727,0.5
5394,1019946,9831,7819,2011/2012,2012-02-25,HOME_WIN,67.0,70.0,67.0,70.5,76.0,77.0,0.0,0.2,0.8,0.40625,0.333333333333,0.217391304348,0.3,0.5
5395,1019948,9851,8639,2011/2012,2012-02-26,DRAW,76.0,76.5,72.75,73.75,80.0,76.0,0.142857142857,0.571428571429,0.285714285714,0.546875,0.454545454545,0.384615384615,0.5,0.333333333333
5396,1019951,9941,9874,2011/2012,2012-02-26,HOME_WIN,69.66666667,75.0,68.66666667,74.5,68.0,73.0,0.571428571429,0.428571428571,0.0,0.440677966102,0.545454545455,0.149253731343,0.0833333333333,0.333333333333
5397,1019952,9873,8689,2011/2012,2012-02-25,HOME_WIN,66.0,72.0,71.0,70.8,75.0,75.0,0.166666666667,0.5,0.333333333333,0.467741935484,0.545454545455,0.215384615385,0.0833333333333,0.0
5398,1019956,9827,9831,2011/2012,2012-03-03,AWAY_WIN,0.0,73.0,69.2,73.0,77.0,80.0,0.428571428571,0.285714285714,0.285714285714,0.565217391304,0.461538461538,0.164179104478,0.0,0.0
5399,1019958,7819,8521,2011/2012,2012-03-04,DRAW,67.0,68.0,67.66666667,68.75,76.0,76.0,0.333333333333,0.333333333333,0.333333333333,0.31914893617,0.4,0.166666666667,0.0,1.0
5400,1019961,9836,10249,2011/2012,2012-03-03,DRAW,75.0,72.0,76.5,63.33333333,75.0,72.0,0.0,1.0,0.0,0.454545454545,0.454545454545,0.333333333333,0.416666666667,
5401,1019963,8639,8583,2011/2012,2012-03-03,DRAW,70.0,76.0,72.75,73.0,74.0,80.0,0.428571428571,0.428571428571,0.142857142857,0.661764705882,0.5,0.307692307692,0.0,0.333333333333
5402,1019965,8689,9851,2011/2012,2012-03-04,AWAY_WIN,77.0,69.5,72.25,72.2,76.0,75.0,0.285714285714,0.571428571429,0.142857142857,0.384615384615,0.416666666667,0.272727272727,0.363636363636,0.333333333333
5403,1019967,8592,9941,2011/2012,2012-03-03,AWAY_WIN,75.0,74.0,73.83333333,75.75,73.0,84.0,0.142857142857,0.0,0.857142857143,0.567164179104,0.461538461538,0.274193548387,0.181818181818,0.0
5404,1019969,8481,9748,2011/2012,2012-03-03,HOME_WIN,80.66666667,68.5,76.5,71.25,86.0,72.0,0.0,1.0,0.0,0.283582089552,0.153846153846,0.375,0.307692307692,1.0
5405,1019970,9847,8576,2011/2012,2012-03-04,HOME_WIN,69.0,76.5,67.0,80.0,77.0,83.0,1.0,0.0,0.0,0.558823529412,0.692307692308,0.166666666667,0.166666666667,
5406,1019972,9853,4087,2011/2012,2012-03-03,AWAY_WIN,65.0,73.0,68.5,69.5,71.0,79.0,1.0,0.0,0.0,0.40625,0.545454545455,0.0,0.0,
5407,1019974,9874,9873,2011/2012,2012-03-03,DRAW,0.0,65.0,70.5,68.66666667,67.5,74.0,0.166666666667,0.333333333333,0.5,0.467741935484,0.25,0.161290322581,0.0769230769231,0.5
5408,1019977,8576,8592,2011/2012,2012-03-09,HOME_WIN,74.0,69.0,74.0,66.5,84.0,77.0,0.0,1.0,0.0,0.307692307692,0.307692307692,0.484848484848,0.333333333333,
5409,1019980,8521,9827,2011/2012,2012-03-10,AWAY_WIN,0.0,67.0,73.0,68.0,80.0,76.0,0.333333333333,0.333333333333,0.333333333333,0.310344827586,0.384615384615,0.318181818182,0.25,1.0
5410,1019983,9836,9847,2011/2012,2012-03-11,AWAY_WIN,76.5,68.33333333,79.0,63.0,83.0,72.0,0.0,1.0,0.0,0.416666666667,0.416666666667,0.318181818182,0.5,
